# File: YH_021.posterior
# Summary of state calls for this individual:
#   0,1,0,1: 4106
#   2,0,0,0: 2027
#   1,1,0,0: 997
#   1,0,0,1: 661
#   0,0,0,2: 87
#----------------------------------------
chrom,position,called_state
LG1,7792505,"0,1,0,1"
LG1,7793600,"0,1,0,1"
LG1,7795328,"0,1,0,1"
LG1,7796329,"0,1,0,1"
LG1,7797347,"0,1,0,1"
LG1,7799148,"0,1,0,1"
LG1,7800282,"0,1,0,1"
LG1,7802685,"0,1,0,1"
LG1,7804054,"0,1,0,1"
LG1,7806891,"0,1,0,1"
LG1,7810223,"0,1,0,1"
LG1,7811942,"0,1,0,1"
LG1,7813051,"0,1,0,1"
LG1,7815003,"0,1,0,1"
LG1,7816570,"0,1,0,1"
LG1,7818411,"0,1,0,1"
LG1,7819819,"0,1,0,1"
LG1,7821181,"0,1,0,1"
LG1,7822190,"0,1,0,1"
LG1,7823384,"0,1,0,1"
LG1,7824386,"0,1,0,1"
LG1,7825439,"0,1,0,1"
LG1,7828136,"0,1,0,1"
LG1,7829354,"0,1,0,1"
LG1,7830405,"0,1,0,1"
LG1,7831563,"0,1,0,1"
LG1,7832926,"0,1,0,1"
LG1,7833994,"0,1,0,1"
LG1,7835074,"0,1,0,1"
LG1,7836908,"0,1,0,1"
LG1,7839040,"0,1,0,1"
LG1,7840512,"0,1,0,1"
LG1,7842029,"0,1,0,1"
LG1,7843594,"0,1,0,1"
LG1,7847325,"0,1,0,1"
LG1,7848625,"0,1,0,1"
LG1,7850304,"0,1,0,1"
LG1,7851350,"0,1,0,1"
LG1,7857831,"0,1,0,1"
LG1,7859274,"0,1,0,1"
LG1,7860777,"0,1,0,1"
LG1,7862223,"0,1,0,1"
LG1,7863236,"0,1,0,1"
LG1,7865494,"0,1,0,1"
LG1,7867406,"0,1,0,1"
LG1,7869172,"0,1,0,1"
LG1,7872324,"0,1,0,1"
LG1,7873380,"0,1,0,1"
LG1,7874517,"0,1,0,1"
LG1,7875855,"0,1,0,1"
LG1,7877345,"0,1,0,1"
LG1,7878487,"0,1,0,1"
LG1,7879779,"0,1,0,1"
LG1,7881429,"0,1,0,1"
LG1,7882550,"0,1,0,1"
LG1,7883575,"0,1,0,1"
LG1,7884844,"0,1,0,1"
LG1,7886004,"0,1,0,1"
LG1,7887503,"0,1,0,1"
LG1,7888558,"0,1,0,1"
LG1,7894732,"0,1,0,1"
LG1,7896422,"0,1,0,1"
LG1,7897765,"0,1,0,1"
LG1,7899257,"0,1,0,1"
LG1,7900456,"0,1,0,1"
LG1,7901990,"0,1,0,1"
LG1,7903075,"0,1,0,1"
LG1,7904995,"0,1,0,1"
LG1,7906338,"0,1,0,1"
LG1,7907349,"0,1,0,1"
LG1,7908689,"0,1,0,1"
LG1,7910986,"0,1,0,1"
LG1,7912129,"0,1,0,1"
LG1,7913171,"0,1,0,1"
LG1,7914270,"0,1,0,1"
LG1,7915622,"0,1,0,1"
LG1,7916850,"0,1,0,1"
LG1,7918431,"0,1,0,1"
LG1,7919609,"0,1,0,1"
LG1,7921136,"0,1,0,1"
LG1,7923935,"0,1,0,1"
LG1,7925410,"0,1,0,1"
LG1,7926787,"0,1,0,1"
LG1,7929351,"0,1,0,1"
LG1,7930854,"0,1,0,1"
LG1,7934403,"0,1,0,1"
LG1,7936113,"0,1,0,1"
LG1,7938125,"0,1,0,1"
LG1,7947610,"0,1,0,1"
LG1,7949412,"0,1,0,1"
LG1,7951631,"0,1,0,1"
LG1,7953137,"0,1,0,1"
LG1,7954394,"0,1,0,1"
LG1,7955467,"0,1,0,1"
LG1,7956471,"0,1,0,1"
LG1,7959048,"0,1,0,1"
LG1,7960096,"0,1,0,1"
LG1,7964750,"0,1,0,1"
LG1,7965907,"0,1,0,1"
LG1,7967312,"0,1,0,1"
LG1,7968851,"0,1,0,1"
LG1,7969858,"0,1,0,1"
LG1,7972324,"0,1,0,1"
LG1,7973883,"0,1,0,1"
LG1,7975059,"0,1,0,1"
LG1,7976554,"0,1,0,1"
LG1,7978106,"0,1,0,1"
LG1,7979203,"0,1,0,1"
LG1,7980489,"0,1,0,1"
LG1,7983101,"0,1,0,1"
LG1,7985068,"0,1,0,1"
LG1,7987369,"0,1,0,1"
LG1,7988952,"0,1,0,1"
LG1,7990990,"0,1,0,1"
LG1,7993778,"0,1,0,1"
LG1,8007897,"0,1,0,1"
LG1,8009059,"0,1,0,1"
LG1,8010292,"0,1,0,1"
LG1,8011751,"0,1,0,1"
LG1,8012975,"0,1,0,1"
LG1,8014137,"0,1,0,1"
LG1,8015383,"0,1,0,1"
LG1,8017691,"0,1,0,1"
LG1,8018752,"0,1,0,1"
LG1,8021145,"0,1,0,1"
LG1,8023072,"0,1,0,1"
LG1,8024192,"0,1,0,1"
LG1,8025389,"0,1,0,1"
LG1,8029195,"0,1,0,1"
LG1,8030810,"0,1,0,1"
LG1,8032211,"0,1,0,1"
LG1,8033656,"0,1,0,1"
LG1,8034683,"0,1,0,1"
LG1,8035886,"0,1,0,1"
LG1,8037263,"0,1,0,1"
LG1,8038385,"0,1,0,1"
LG1,8041818,"0,1,0,1"
LG1,8043159,"0,1,0,1"
LG1,8045093,"0,1,0,1"
LG1,8047148,"0,1,0,1"
LG1,8048185,"0,1,0,1"
LG1,8049566,"0,1,0,1"
LG1,8050862,"0,1,0,1"
LG1,8053186,"0,1,0,1"
LG1,8055524,"0,1,0,1"
LG1,8057488,"0,1,0,1"
LG1,8101398,"0,1,0,1"
LG1,8108683,"0,1,0,1"
LG1,8112407,"0,1,0,1"
LG1,8124650,"0,1,0,1"
LG1,8135659,"0,1,0,1"
LG1,8139371,"0,1,0,1"
LG1,8150754,"0,1,0,1"
LG1,8155964,"0,1,0,1"
LG1,8158362,"0,1,0,1"
LG1,8159404,"0,1,0,1"
LG1,8163759,"0,1,0,1"
LG1,8164827,"0,1,0,1"
LG1,8166218,"0,1,0,1"
LG1,8167849,"0,1,0,1"
LG1,8170826,"0,1,0,1"
LG1,8171903,"0,1,0,1"
LG1,8173660,"0,1,0,1"
LG1,8178155,"0,1,0,1"
LG1,8186692,"0,1,0,1"
LG1,8188310,"0,1,0,1"
LG1,8189322,"0,1,0,1"
LG1,8190482,"0,1,0,1"
LG1,8192583,"0,1,0,1"
LG1,8193882,"0,1,0,1"
LG1,8195206,"0,1,0,1"
LG1,8196703,"0,1,0,1"
LG1,8197887,"0,1,0,1"
LG1,8199473,"0,1,0,1"
LG1,8200543,"0,1,0,1"
LG1,8202110,"0,1,0,1"
LG1,8204428,"0,1,0,1"
LG1,8205934,"0,1,0,1"
LG1,8207920,"0,1,0,1"
LG1,8209142,"0,1,0,1"
LG1,8210368,"0,1,0,1"
LG1,8211892,"0,1,0,1"
LG1,8213037,"0,1,0,1"
LG1,8214813,"0,1,0,1"
LG1,8216088,"0,1,0,1"
LG1,8217527,"0,1,0,1"
LG1,8219458,"0,1,0,1"
LG1,8221352,"0,1,0,1"
LG1,8222736,"0,1,0,1"
LG1,8224928,"0,1,0,1"
LG1,8228053,"0,1,0,1"
LG1,8229574,"0,1,0,1"
LG1,8230959,"0,1,0,1"
LG1,8232030,"0,1,0,1"
LG1,8235269,"0,1,0,1"
LG1,8236842,"0,1,0,1"
LG1,8238417,"0,1,0,1"
LG1,8240383,"0,1,0,1"
LG1,8241522,"0,1,0,1"
LG1,8242891,"0,1,0,1"
LG1,8244522,"0,1,0,1"
LG1,8245764,"0,1,0,1"
LG1,8247461,"0,1,0,1"
LG1,8249837,"0,1,0,1"
LG1,8251338,"0,1,0,1"
LG1,8254078,"0,1,0,1"
LG1,8255357,"0,1,0,1"
LG1,8256524,"0,1,0,1"
LG1,8263598,"0,1,0,1"
LG1,8270042,"0,1,0,1"
LG1,8271450,"0,1,0,1"
LG1,8274531,"0,1,0,1"
LG1,8275746,"0,1,0,1"
LG1,8277474,"0,1,0,1"
LG1,8278963,"0,1,0,1"
LG1,8280541,"0,1,0,1"
LG1,8285241,"0,1,0,1"
LG1,8286856,"0,1,0,1"
LG1,8287859,"0,1,0,1"
LG1,8291366,"0,1,0,1"
LG1,8292385,"0,1,0,1"
LG1,8293453,"0,1,0,1"
LG1,8294723,"0,1,0,1"
LG1,8297776,"0,1,0,1"
LG1,8300904,"0,1,0,1"
LG1,8302787,"0,1,0,1"
LG1,8304987,"0,1,0,1"
LG1,8306406,"0,1,0,1"
LG1,8307838,"0,1,0,1"
LG1,8311007,"0,1,0,1"
LG1,8312365,"0,1,0,1"
LG1,8313472,"0,1,0,1"
LG1,8314683,"0,1,0,1"
LG1,8315904,"0,1,0,1"
LG1,8317201,"0,1,0,1"
LG1,8320122,"0,1,0,1"
LG1,8321329,"0,1,0,1"
LG1,8325782,"0,1,0,1"
LG1,8327041,"0,1,0,1"
LG1,8328143,"0,1,0,1"
LG1,8329182,"0,1,0,1"
LG1,8330959,"0,1,0,1"
LG1,8332410,"0,1,0,1"
LG1,8336545,"0,1,0,1"
LG1,8337598,"0,1,0,1"
LG1,8338695,"0,1,0,1"
LG1,8340229,"0,1,0,1"
LG1,8341425,"0,1,0,1"
LG1,8342920,"0,1,0,1"
LG1,8344341,"0,1,0,1"
LG1,8345492,"0,1,0,1"
LG1,8346595,"0,1,0,1"
LG1,8347769,"0,1,0,1"
LG1,8349096,"0,1,0,1"
LG1,8350710,"0,1,0,1"
LG1,8352209,"0,1,0,1"
LG1,8353534,"0,1,0,1"
LG1,8354569,"0,1,0,1"
LG1,8355744,"0,1,0,1"
LG1,8356900,"0,1,0,1"
LG1,8358241,"0,1,0,1"
LG1,8363116,"0,1,0,1"
LG1,8365348,"0,1,0,1"
LG1,8366501,"0,1,0,1"
LG1,8368724,"0,1,0,1"
LG1,8369755,"0,1,0,1"
LG1,8371190,"0,1,0,1"
LG1,8374630,"0,1,0,1"
LG1,8376277,"0,1,0,1"
LG1,8379602,"0,1,0,1"
LG1,8380736,"0,1,0,1"
LG1,8385484,"0,1,0,1"
LG1,8386584,"0,1,0,1"
LG1,8387763,"0,1,0,1"
LG1,8388938,"0,1,0,1"
LG1,8391459,"0,1,0,1"
LG1,8396128,"0,1,0,1"
LG1,8398238,"0,1,0,1"
LG1,8399554,"0,1,0,1"
LG1,8401940,"0,1,0,1"
LG1,8402980,"0,1,0,1"
LG1,8404162,"0,1,0,1"
LG1,8405804,"0,1,0,1"
LG1,8407576,"0,1,0,1"
LG1,8410242,"0,1,0,1"
LG1,8411247,"0,1,0,1"
LG1,8412823,"0,1,0,1"
LG1,8414568,"0,1,0,1"
LG1,8415907,"0,1,0,1"
LG1,8417287,"0,1,0,1"
LG1,8418473,"0,1,0,1"
LG1,8420696,"0,1,0,1"
LG1,8421719,"0,1,0,1"
LG1,8422971,"0,1,0,1"
LG1,8424336,"0,1,0,1"
LG1,8426049,"0,1,0,1"
LG1,8427505,"0,1,0,1"
LG1,8428973,"0,1,0,1"
LG1,8429980,"0,1,0,1"
LG1,8431248,"0,1,0,1"
LG1,8432278,"0,1,0,1"
LG1,8433458,"0,1,0,1"
LG1,8434732,"0,1,0,1"
LG1,8436129,"0,1,0,1"
LG1,8437596,"0,1,0,1"
LG1,8438639,"0,1,0,1"
LG1,8440907,"0,1,0,1"
LG1,8445994,"0,1,0,1"
LG1,8448349,"0,1,0,1"
LG1,8451721,"0,1,0,1"
LG1,8455138,"0,1,0,1"
LG1,8457333,"0,1,0,1"
LG1,8458335,"0,1,0,1"
LG1,8459405,"0,1,0,1"
LG1,8462509,"0,1,0,1"
LG1,8464229,"0,1,0,1"
LG1,8479384,"0,1,0,1"
LG1,8481174,"0,1,0,1"
LG1,8484071,"0,1,0,1"
LG1,8486065,"0,1,0,1"
LG1,8487795,"0,1,0,1"
LG1,8488796,"0,1,0,1"
LG1,8490023,"0,1,0,1"
LG1,8492188,"0,1,0,1"
LG1,8494187,"0,1,0,1"
LG1,8495664,"0,1,0,1"
LG1,8496904,"0,1,0,1"
LG1,8499218,"0,1,0,1"
LG1,8500536,"0,1,0,1"
LG1,8501990,"0,1,0,1"
LG1,8503146,"0,1,0,1"
LG1,8504311,"0,1,0,1"
LG1,8505332,"0,1,0,1"
LG1,8507585,"0,1,0,1"
LG1,8511181,"0,1,0,1"
LG1,8513000,"0,1,0,1"
LG1,8514862,"0,1,0,1"
LG1,8517286,"0,1,0,1"
LG1,8518957,"0,1,0,1"
LG1,8520052,"0,1,0,1"
LG1,8522554,"0,1,0,1"
LG1,8524261,"0,1,0,1"
LG1,8525421,"0,1,0,1"
LG1,8526440,"0,1,0,1"
LG1,8528111,"0,1,0,1"
LG1,8531670,"0,1,0,1"
LG1,8532989,"0,1,0,1"
LG1,8534323,"0,1,0,1"
LG1,8536046,"0,1,0,1"
LG1,8537177,"0,1,0,1"
LG1,8540400,"0,1,0,1"
LG1,8542448,"0,1,0,1"
LG1,8544988,"0,1,0,1"
LG1,8547459,"0,1,0,1"
LG1,8549349,"0,1,0,1"
LG1,8550670,"0,1,0,1"
LG1,8551992,"0,1,0,1"
LG1,8553093,"0,1,0,1"
LG1,8554425,"0,1,0,1"
LG1,8555776,"0,1,0,1"
LG1,8556820,"0,1,0,1"
LG1,8558238,"0,1,0,1"
LG1,8559722,"0,1,0,1"
LG1,8563648,"0,1,0,1"
LG1,8566390,"0,1,0,1"
LG1,8576505,"0,1,0,1"
LG1,8577570,"0,1,0,1"
LG1,8579623,"0,1,0,1"
LG1,8583497,"0,1,0,1"
LG1,8584970,"0,1,0,1"
LG1,8591726,"0,1,0,1"
LG1,8593158,"0,1,0,1"
LG1,8594207,"0,1,0,1"
LG1,8595657,"0,1,0,1"
LG1,8597175,"0,1,0,1"
LG1,8598493,"0,1,0,1"
LG1,8599621,"0,1,0,1"
LG1,8601235,"0,1,0,1"
LG1,8606373,"0,1,0,1"
LG1,8608217,"0,1,0,1"
LG1,8618160,"0,1,0,1"
LG1,8619275,"0,1,0,1"
LG1,8620386,"0,1,0,1"
LG1,8622846,"0,1,0,1"
LG1,8624481,"0,1,0,1"
LG1,8626041,"0,1,0,1"
LG1,8627232,"0,1,0,1"
LG1,8629268,"0,1,0,1"
LG1,8631057,"0,1,0,1"
LG1,8632088,"0,1,0,1"
LG1,8634399,"0,1,0,1"
LG1,8635902,"0,1,0,1"
LG1,8636985,"0,1,0,1"
LG1,8639193,"0,1,0,1"
LG1,8641534,"0,1,0,1"
LG1,8643742,"0,1,0,1"
LG1,8650783,"0,1,0,1"
LG1,8652379,"0,1,0,1"
LG1,8657505,"0,1,0,1"
LG1,8662675,"0,1,0,1"
LG1,8663838,"0,1,0,1"
LG1,8666079,"0,1,0,1"
LG1,8669170,"0,1,0,1"
LG1,8670327,"0,1,0,1"
LG1,8671403,"0,1,0,1"
LG1,8672684,"0,1,0,1"
LG1,8673816,"0,1,0,1"
LG1,8674850,"0,1,0,1"
LG1,8681013,"0,1,0,1"
LG1,8683742,"0,1,0,1"
LG1,8684828,"0,1,0,1"
LG1,8687405,"0,1,0,1"
LG1,8689000,"0,1,0,1"
LG1,8692530,"0,1,0,1"
LG1,8693626,"0,1,0,1"
LG1,8694871,"0,1,0,1"
LG1,8697057,"0,1,0,1"
LG1,8698467,"0,1,0,1"
LG1,8699662,"0,1,0,1"
LG1,8701504,"0,1,0,1"
LG1,8703069,"0,1,0,1"
LG1,8704164,"0,1,0,1"
LG1,8706659,"0,1,0,1"
LG1,8707706,"0,1,0,1"
LG1,8708889,"0,1,0,1"
LG1,8711410,"0,1,0,1"
LG1,8712526,"0,1,0,1"
LG1,8714564,"0,1,0,1"
LG1,8715787,"0,1,0,1"
LG1,8716799,"0,1,0,1"
LG1,8717938,"0,1,0,1"
LG1,8718969,"0,1,0,1"
LG1,8720233,"0,1,0,1"
LG1,8722137,"0,1,0,1"
LG1,8723491,"0,1,0,1"
LG1,8724586,"0,1,0,1"
LG1,8726545,"0,1,0,1"
LG1,8727978,"0,1,0,1"
LG1,8729260,"0,1,0,1"
LG1,8730595,"0,1,0,1"
LG1,8732548,"0,1,0,1"
LG1,8735454,"0,1,0,1"
LG1,8736908,"0,1,0,1"
LG1,8738646,"0,1,0,1"
LG1,8741420,"0,1,0,1"
LG1,8742663,"0,1,0,1"
LG1,8744227,"0,1,0,1"
LG1,8746221,"0,1,0,1"
LG1,8747276,"0,1,0,1"
LG1,8748288,"0,1,0,1"
LG1,8749636,"0,1,0,1"
LG1,8751154,"0,1,0,1"
LG1,8752721,"0,1,0,1"
LG1,8754824,"0,1,0,1"
LG1,8756462,"0,1,0,1"
LG1,8757492,"0,1,0,1"
LG1,8759800,"0,1,0,1"
LG1,8761144,"0,1,0,1"
LG1,8762478,"0,1,0,1"
LG1,8766379,"0,1,0,1"
LG1,8769304,"0,1,0,1"
LG1,8771421,"0,1,0,1"
LG1,8773613,"0,1,0,1"
LG1,8774696,"0,1,0,1"
LG1,8776072,"0,1,0,1"
LG1,8777561,"0,1,0,1"
LG1,8778711,"0,1,0,1"
LG1,8779891,"0,1,0,1"
LG1,8781741,"0,1,0,1"
LG1,8783887,"0,1,0,1"
LG1,8785052,"0,1,0,1"
LG1,8786300,"0,1,0,1"
LG1,8788100,"0,1,0,1"
LG1,8789599,"0,1,0,1"
LG1,8790845,"0,1,0,1"
LG1,8792093,"0,1,0,1"
LG1,8793230,"0,1,0,1"
LG1,8796370,"0,1,0,1"
LG1,8799065,"0,1,0,1"
LG1,8800290,"0,1,0,1"
LG1,8803421,"0,1,0,1"
LG1,8804546,"0,1,0,1"
LG1,8806205,"0,1,0,1"
LG1,8807245,"0,1,0,1"
LG1,8808616,"0,1,0,1"
LG1,8811589,"0,1,0,1"
LG1,8812695,"0,1,0,1"
LG1,8813913,"0,1,0,1"
LG1,8815147,"0,1,0,1"
LG1,8816766,"0,1,0,1"
LG1,8819784,"0,1,0,1"
LG1,8821026,"0,1,0,1"
LG1,8822153,"0,1,0,1"
LG1,8824069,"0,1,0,1"
LG1,8826224,"0,1,0,1"
LG1,8827817,"0,1,0,1"
LG1,8829091,"0,1,0,1"
LG1,8830142,"0,1,0,1"
LG1,8831915,"0,1,0,1"
LG1,8833915,"0,1,0,1"
LG1,8835378,"0,1,0,1"
LG1,8836719,"0,1,0,1"
LG1,8838437,"0,1,0,1"
LG1,8840659,"0,1,0,1"
LG1,8841918,"0,1,0,1"
LG1,8843211,"0,1,0,1"
LG1,8846628,"0,1,0,1"
LG1,8847826,"0,1,0,1"
LG1,8849261,"0,1,0,1"
LG1,8851990,"0,1,0,1"
LG1,8853520,"0,1,0,1"
LG1,8855252,"0,1,0,1"
LG1,8856376,"0,1,0,1"
LG1,8858789,"0,1,0,1"
LG1,8860266,"0,1,0,1"
LG1,8861987,"0,1,0,1"
LG1,8865896,"0,1,0,1"
LG1,8866949,"0,1,0,1"
LG1,8869884,"0,1,0,1"
LG1,8871898,"0,1,0,1"
LG1,8873013,"0,1,0,1"
LG1,8874026,"0,1,0,1"
LG1,8875713,"0,1,0,1"
LG1,8876740,"0,1,0,1"
LG1,8878062,"0,1,0,1"
LG1,8879474,"0,1,0,1"
LG1,8881582,"0,1,0,1"
LG1,8882820,"0,1,0,1"
LG1,8885047,"0,1,0,1"
LG1,8886808,"0,1,0,1"
LG1,8888071,"0,1,0,1"
LG1,8889383,"0,1,0,1"
LG1,8890604,"0,1,0,1"
LG1,8891723,"0,1,0,1"
LG1,8893334,"0,1,0,1"
LG1,8895562,"0,1,0,1"
LG1,8897260,"0,1,0,1"
LG1,8898934,"0,1,0,1"
LG1,8899954,"0,1,0,1"
LG1,8901410,"0,1,0,1"
LG1,8904220,"0,1,0,1"
LG1,8911139,"0,1,0,1"
LG1,8912453,"0,1,0,1"
LG1,8913746,"0,1,0,1"
LG1,8915156,"0,1,0,1"
LG1,8916536,"0,1,0,1"
LG1,8917696,"0,1,0,1"
LG1,8918729,"0,1,0,1"
LG1,8920085,"0,1,0,1"
LG1,8923081,"0,1,0,1"
LG1,8924161,"0,1,0,1"
LG1,8925223,"0,1,0,1"
LG1,8926896,"0,1,0,1"
LG1,8927963,"0,1,0,1"
LG1,8929189,"0,1,0,1"
LG1,8931196,"0,1,0,1"
LG1,8932486,"0,1,0,1"
LG1,8933774,"0,1,0,1"
LG1,8935974,"0,1,0,1"
LG1,8938266,"0,1,0,1"
LG1,8939399,"0,1,0,1"
LG1,8940553,"0,1,0,1"
LG1,8942212,"0,1,0,1"
LG1,8944689,"0,1,0,1"
LG1,8945826,"0,1,0,1"
LG1,8948438,"0,1,0,1"
LG1,8949545,"0,1,0,1"
LG1,8950599,"0,1,0,1"
LG1,8951973,"0,1,0,1"
LG1,8953108,"0,1,0,1"
LG1,8958148,"0,1,0,1"
LG1,8960005,"0,1,0,1"
LG1,8961088,"0,1,0,1"
LG1,8963339,"0,1,0,1"
LG1,8964396,"0,1,0,1"
LG1,8965420,"0,1,0,1"
LG1,8966760,"0,1,0,1"
LG1,8968308,"0,1,0,1"
LG1,8969508,"0,1,0,1"
LG1,8970772,"0,1,0,1"
LG1,8972255,"0,1,0,1"
LG1,8973716,"0,1,0,1"
LG1,8975090,"0,1,0,1"
LG1,8976434,"0,1,0,1"
LG1,8977554,"0,1,0,1"
LG1,8981159,"0,1,0,1"
LG1,8983141,"0,1,0,1"
LG1,8985355,"0,1,0,1"
LG1,8986635,"0,1,0,1"
LG1,8989345,"0,1,0,1"
LG1,8990375,"0,1,0,1"
LG1,8991993,"0,1,0,1"
LG1,8995448,"0,1,0,1"
LG1,8998823,"0,1,0,1"
LG1,9000155,"0,1,0,1"
LG1,9002482,"0,1,0,1"
LG1,9003919,"0,1,0,1"
LG1,9005159,"0,1,0,1"
LG1,9006653,"0,1,0,1"
LG1,9007765,"0,1,0,1"
LG1,9008877,"0,1,0,1"
LG1,9009908,"0,1,0,1"
LG1,9021468,"0,1,0,1"
LG1,9022564,"0,1,0,1"
LG1,9024208,"0,1,0,1"
LG1,9028845,"0,1,0,1"
LG1,9029846,"0,1,0,1"
LG1,9031346,"0,1,0,1"
LG1,9034209,"0,1,0,1"
LG1,9036315,"0,1,0,1"
LG1,9037945,"0,1,0,1"
LG1,9039723,"0,1,0,1"
LG1,9042083,"0,1,0,1"
LG1,9043174,"0,1,0,1"
LG1,9044254,"0,1,0,1"
LG1,9045499,"0,1,0,1"
LG1,9046810,"0,1,0,1"
LG1,9048320,"0,1,0,1"
LG1,9051533,"0,1,0,1"
LG1,9052854,"0,1,0,1"
LG1,9054197,"0,1,0,1"
LG1,9055642,"0,1,0,1"
LG1,9056962,"0,1,0,1"
LG1,9058252,"0,1,0,1"
LG1,9059366,"0,1,0,1"
LG1,9060517,"0,1,0,1"
LG1,9062790,"0,1,0,1"
LG1,9065372,"0,1,0,1"
LG1,9066958,"0,1,0,1"
LG1,9068127,"0,1,0,1"
LG1,9070908,"0,1,0,1"
LG1,9072063,"0,1,0,1"
LG1,9073220,"0,1,0,1"
LG1,9074311,"0,1,0,1"
LG1,9078734,"0,1,0,1"
LG1,9079844,"0,1,0,1"
LG1,9080877,"0,1,0,1"
LG1,9081953,"0,1,0,1"
LG1,9085017,"0,1,0,1"
LG1,9086210,"0,1,0,1"
LG1,9087366,"0,1,0,1"
LG1,9089596,"0,1,0,1"
LG1,9091591,"0,1,0,1"
LG1,9094447,"0,1,0,1"
LG1,9096441,"0,1,0,1"
LG1,9098881,"0,1,0,1"
LG1,9099906,"0,1,0,1"
LG1,9101327,"0,1,0,1"
LG1,9102337,"0,1,0,1"
LG1,9103384,"0,1,0,1"
LG1,9104706,"0,1,0,1"
LG1,9106008,"0,1,0,1"
LG1,9107481,"0,1,0,1"
LG1,9109222,"0,1,0,1"
LG1,9110601,"0,1,0,1"
LG1,9111985,"0,1,0,1"
LG1,9113464,"0,1,0,1"
LG1,9114486,"0,1,0,1"
LG1,9115489,"0,1,0,1"
LG1,9117079,"0,1,0,1"
LG1,9118305,"0,1,0,1"
LG1,9119309,"0,1,0,1"
LG1,9120393,"0,1,0,1"
LG1,9122989,"0,1,0,1"
LG1,9126089,"0,1,0,1"
LG1,9127291,"0,1,0,1"
LG1,9128701,"0,1,0,1"
LG1,9131418,"0,1,0,1"
LG1,9132643,"0,1,0,1"
LG1,9135151,"0,1,0,1"
LG1,9136222,"0,1,0,1"
LG1,9137568,"0,1,0,1"
LG1,9140143,"0,1,0,1"
LG1,9141212,"0,1,0,1"
LG1,9143367,"0,1,0,1"
LG1,9144786,"0,1,0,1"
LG1,9146230,"0,1,0,1"
LG1,9148644,"0,1,0,1"
LG1,9152743,"0,1,0,1"
LG1,9155487,"0,1,0,1"
LG1,9156968,"0,1,0,1"
LG1,9158334,"0,1,0,1"
LG1,9160876,"0,1,0,1"
LG1,9163015,"0,1,0,1"
LG1,9164331,"0,1,0,1"
LG1,9165624,"0,1,0,1"
LG1,9167347,"0,1,0,1"
LG1,9169756,"0,1,0,1"
LG1,9171105,"0,1,0,1"
LG1,9172328,"0,1,0,1"
LG1,9174339,"0,1,0,1"
LG1,9176521,"0,1,0,1"
LG1,9177801,"0,1,0,1"
LG1,9181342,"0,1,0,1"
LG1,9185344,"0,1,0,1"
LG1,9186660,"0,1,0,1"
LG1,9188231,"0,1,0,1"
LG1,9189613,"0,1,0,1"
LG1,9190618,"0,1,0,1"
LG1,9196609,"0,1,0,1"
LG1,9197700,"0,1,0,1"
LG1,9198799,"0,1,0,1"
LG1,9201704,"0,1,0,1"
LG1,9203238,"0,1,0,1"
LG1,9204292,"0,1,0,1"
LG1,9206044,"0,1,0,1"
LG1,9208311,"0,1,0,1"
LG1,9211059,"0,1,0,1"
LG1,9212607,"0,1,0,1"
LG1,9213732,"0,1,0,1"
LG1,9214734,"0,1,0,1"
LG1,9217895,"0,1,0,1"
LG1,9219605,"0,1,0,1"
LG1,9222218,"0,1,0,1"
LG1,9224661,"0,1,0,1"
LG1,9225818,"0,1,0,1"
LG1,9227007,"0,1,0,1"
LG1,9228248,"0,1,0,1"
LG1,9229942,"0,1,0,1"
LG1,9231280,"0,1,0,1"
LG1,9232414,"0,1,0,1"
LG1,9233802,"0,1,0,1"
LG1,9234815,"0,1,0,1"
LG1,9235827,"0,1,0,1"
LG1,9237204,"0,1,0,1"
LG1,9239012,"0,1,0,1"
LG1,9240968,"0,1,0,1"
LG1,9242583,"0,1,0,1"
LG1,9246127,"0,1,0,1"
LG1,9247560,"0,1,0,1"
LG1,9251001,"0,1,0,1"
LG1,9252906,"0,1,0,1"
LG1,9253998,"0,1,0,1"
LG1,9261490,"0,1,0,1"
LG1,9262563,"0,1,0,1"
LG1,9263587,"0,1,0,1"
LG1,9265184,"0,1,0,1"
LG1,9266710,"0,1,0,1"
LG1,9268033,"0,1,0,1"
LG1,9271450,"0,1,0,1"
LG1,9272583,"0,1,0,1"
LG1,9274183,"0,1,0,1"
LG1,9276465,"0,1,0,1"
LG1,9277992,"0,1,0,1"
LG1,9281022,"0,1,0,1"
LG1,9282445,"0,1,0,1"
LG1,9286440,"0,1,0,1"
LG1,9288771,"0,1,0,1"
LG1,9293005,"0,1,0,1"
LG1,9297848,"0,1,0,1"
LG1,9300541,"0,1,0,1"
LG1,9356875,"0,1,0,1"
LG1,9357951,"0,1,0,1"
LG1,9368871,"0,1,0,1"
LG1,9370532,"0,1,0,1"
LG1,9371889,"0,1,0,1"
LG1,9373299,"0,1,0,1"
LG1,9375040,"0,1,0,1"
LG1,9380281,"0,1,0,1"
LG1,9381338,"0,1,0,1"
LG1,9382487,"0,1,0,1"
LG1,9383559,"0,1,0,1"
LG1,9386302,"0,1,0,1"
LG1,9388309,"0,1,0,1"
LG1,9390611,"0,1,0,1"
LG1,9437148,"0,1,0,1"
LG1,9491404,"0,1,0,1"
LG1,9518972,"0,1,0,1"
LG1,9526827,"0,0,0,2"
LG1,9579251,"0,1,0,1"
LG1,9608905,"0,0,0,2"
